game_id,away_team,home_team,away_score,home_score
001,樂天桃猿,味全龍,2,3
002,中信兄弟,味全龍,3,2
003,台鋼雄鷹,樂天桃猿,6,1
004,富邦悍將,統一7-ELEVEn獅,0,9
005,味全龍,樂天桃猿,2,1
006,統一7-ELEVEn獅,富邦悍將,11,4
007,台鋼雄鷹,中信兄弟,4,1
008,味全龍,樂天桃猿,3,4
009,統一7-ELEVEn獅,富邦悍將,2,1
010,台鋼雄鷹,中信兄弟,3,5
011,中信兄弟,樂天桃猿,7,1
012,富邦悍將,台鋼雄鷹,0,4
013,統一7-ELEVEn獅,味全龍,3,2
014,中信兄弟,樂天桃猿,8,9
015,富邦悍將,台鋼雄鷹,12,0
016,統一7-ELEVEn獅,味全龍,4,3
017,中信兄弟,樂天桃猿,8,11
018,富邦悍將,台鋼雄鷹,5,6
019,統一7-ELEVEn獅,味全龍,2,3
020,中信兄弟,統一7-ELEVEn獅,1,5
021,樂天桃猿,台鋼雄鷹,5,6
022,中信兄弟,統一7-ELEVEn獅,14,7
023,樂天桃猿,台鋼雄鷹,3,2
024,富邦悍將,味全龍,1,8
025,富邦悍將,味全龍,4,0
026,台鋼雄鷹,統一7-ELEVEn獅,5,9
027,味全龍,中信兄弟,2,3
028,樂天桃猿,富邦悍將,4,5
029,台鋼雄鷹,統一7-ELEVEn獅,2,10
030,味全龍,中信兄弟,13,6
031,樂天桃猿,富邦悍將,8,1
032,台鋼雄鷹,統一7-ELEVEn獅,3,4
033,味全龍,中信兄弟,2,5
034,樂天桃猿,富邦悍將,0,7
035,味全龍,台鋼雄鷹,1,0
036,統一7-ELEVEn獅,樂天桃猿,11,1
037,味全龍,台鋼雄鷹,12,3
038,統一7-ELEVEn獅,樂天桃猿,10,0
039,中信兄弟,富邦悍將,4,10
040,中信兄弟,富邦悍將,6,2
041,中信兄弟,台鋼雄鷹,3,2
042,樂天桃猿,味全龍,3,0
043,富邦悍將,統一7-ELEVEn獅,1,3
044,中信兄弟,台鋼雄鷹,0,3
045,樂天桃猿,味全龍,2,3
046,富邦悍將,統一7-ELEVEn獅,1,7
047,中信兄弟,台鋼雄鷹,8,0
048,樂天桃猿,味全龍,4,7
049,富邦悍將,統一7-ELEVEn獅,3,1
050,樂天桃猿,中信兄弟,6,2
051,台鋼雄鷹,富邦悍將,1,4
052,味全龍,統一7-ELEVEn獅,5,10
053,樂天桃猿,中信兄弟,2,1
054,台鋼雄鷹,富邦悍將,5,6
055,味全龍,統一7-ELEVEn獅,11,2
056,統一7-ELEVEn獅,中信兄弟,5,3
057,台鋼雄鷹,樂天桃猿,3,4
058,味全龍,富邦悍將,2,3
059,統一7-ELEVEn獅,中信兄弟,6,7
060,台鋼雄鷹,樂天桃猿,0,1
061,味全龍,富邦悍將,3,4
062,統一7-ELEVEn獅,中信兄弟,4,2
063,台鋼雄鷹,樂天桃猿,3,5
064,味全龍,富邦悍將,1,2
065,統一7-ELEVEn獅,台鋼雄鷹,10,2
066,中信兄弟,味全龍,4,2
067,統一7-ELEVEn獅,台鋼雄鷹,17,6
068,富邦悍將,樂天桃猿,4,10
069,富邦悍將,樂天桃猿,1,2
070,台鋼雄鷹,味全龍,5,1
071,富邦悍將,中信兄弟,1,0
072,樂天桃猿,統一7-ELEVEn獅,3,9
073,台鋼雄鷹,味全龍,2,3
074,富邦悍將,中信兄弟,4,5
075,樂天桃猿,統一7-ELEVEn獅,3,0
076,台鋼雄鷹,味全龍,0,7
077,富邦悍將,中信兄弟,7,8
078,樂天桃猿,統一7-ELEVEn獅,3,5
079,富邦悍將,台鋼雄鷹,1,0
080,富邦悍將,台鋼雄鷹,13,5
081,樂天桃猿,味全龍,0,4
082,統一7-ELEVEn獅,中信兄弟,8,0
083,統一7-ELEVEn獅,中信兄弟,10,2
084,味全龍,台鋼雄鷹,5,3
085,中信兄弟,富邦悍將,6,3
086,統一7-ELEVEn獅,樂天桃猿,3,5
087,味全龍,台鋼雄鷹,1,5
088,中信兄弟,富邦悍將,0,3
089,統一7-ELEVEn獅,樂天桃猿,9,4
090,味全龍,台鋼雄鷹,3,4
091,中信兄弟,富邦悍將,2,3
092,統一7-ELEVEn獅,樂天桃猿,2,5
093,味全龍,中信兄弟,2,9
094,台鋼雄鷹,樂天桃猿,1,5
095,味全龍,中信兄弟,5,2
096,台鋼雄鷹,樂天桃猿,5,0
097,富邦悍將,統一7-ELEVEn獅,3,0
098,樂天桃猿,中信兄弟,4,8
099,富邦悍將,味全龍,1,8
100,統一7-ELEVEn獅,台鋼雄鷹,9,5
101,樂天桃猿,中信兄弟,1,12
102,富邦悍將,味全龍,0,1
103,統一7-ELEVEn獅,台鋼雄鷹,1,7
104,樂天桃猿,中信兄弟,4,3
105,富邦悍將,味全龍,11,3
106,統一7-ELEVEn獅,台鋼雄鷹,3,4
107,樂天桃猿,富邦悍將,1,2
108,統一7-ELEVEn獅,味全龍,5,0
109,樂天桃猿,富邦悍將,4,3
110,統一7-ELEVEn獅,味全龍,4,2
111,中信兄弟,台鋼雄鷹,10,0
112,中信兄弟,台鋼雄鷹,5,16
113,台鋼雄鷹,富邦悍將,3,4
114,味全龍,樂天桃猿,5,4
115,中信兄弟,統一7-ELEVEn獅,14,4
116,台鋼雄鷹,富邦悍將,3,2
117,味全龍,樂天桃猿,0,4
118,中信兄弟,統一7-ELEVEn獅,4,1
119,台鋼雄鷹,富邦悍將,0,2
120,味全龍,樂天桃猿,4,5
121,中信兄弟,統一7-ELEVEn獅,0,4
122,台鋼雄鷹,味全龍,1,8
123,樂天桃猿,統一7-ELEVEn獅,4,11
124,台鋼雄鷹,味全龍,6,0
125,樂天桃猿,統一7-ELEVEn獅,5,3
126,富邦悍將,中信兄弟,4,3
127,富邦悍將,中信兄弟,8,6
128,中信兄弟,味全龍,4,3
129,樂天桃猿,台鋼雄鷹,2,13
130,統一7-ELEVEn獅,富邦悍將,3,0
131,中信兄弟,味全龍,7,3
132,樂天桃猿,台鋼雄鷹,9,5
133,統一7-ELEVEn獅,富邦悍將,5,4
134,中信兄弟,味全龍,2,6
135,樂天桃猿,台鋼雄鷹,7,3
136,統一7-ELEVEn獅,富邦悍將,4,5
137,中信兄弟,樂天桃猿,5,0
138,台鋼雄鷹,統一7-ELEVEn獅,0,4
139,味全龍,富邦悍將,6,3
140,中信兄弟,樂天桃猿,1,4
141,台鋼雄鷹,統一7-ELEVEn獅,0,6
142,味全龍,富邦悍將,4,2
143,富邦悍將,樂天桃猿,1,3
144,台鋼雄鷹,中信兄弟,12,8
145,味全龍,統一7-ELEVEn獅,13,2
146,富邦悍將,樂天桃猿,7,1
147,台鋼雄鷹,中信兄弟,1,3
148,味全龍,統一7-ELEVEn獅,1,3
149,富邦悍將,樂天桃猿,7,2
150,台鋼雄鷹,中信兄弟,3,4
151,味全龍,統一7-ELEVEn獅,3,2
152,味全龍,台鋼雄鷹,2,3
153,樂天桃猿,統一7-ELEVEn獅,5,3
154,中信兄弟,富邦悍將,3,5
155,統一7-ELEVEn獅,台鋼雄鷹,2,5
156,樂天桃猿,中信兄弟,3,2
157,味全龍,富邦悍將,5,6
158,統一7-ELEVEn獅,台鋼雄鷹,3,9
159,樂天桃猿,中信兄弟,2,5
160,味全龍,富邦悍將,9,6
161,樂天桃猿,味全龍,5,2
162,統一7-ELEVEn獅,中信兄弟,2,6
163,台鋼雄鷹,富邦悍將,8,3
164,樂天桃猿,味全龍,0,8
165,統一7-ELEVEn獅,中信兄弟,11,2
166,台鋼雄鷹,富邦悍將,8,6
167,台鋼雄鷹,味全龍,9,2
168,統一7-ELEVEn獅,樂天桃猿,2,5
169,富邦悍將,中信兄弟,2,9
170,中信兄弟,味全龍,3,0
171,富邦悍將,統一7-ELEVEn獅,12,0
172,中信兄弟,味全龍,11,4
173,富邦悍將,統一7-ELEVEn獅,1,4
174,台鋼雄鷹,樂天桃猿,6,7
175,中信兄弟,台鋼雄鷹,2,1
176,味全龍,統一7-ELEVEn獅,1,2
177,富邦悍將,樂天桃猿,2,7
178,中信兄弟,台鋼雄鷹,10,2
179,味全龍,統一7-ELEVEn獅,1,4
180,富邦悍將,樂天桃猿,2,4
181,中信兄弟,統一7-ELEVEn獅,11,5
182,台鋼雄鷹,味全龍,6,1
183,富邦悍將,樂天桃猿,7,6
184,中信兄弟,統一7-ELEVEn獅,3,2
185,台鋼雄鷹,味全龍,4,11
186,富邦悍將,樂天桃猿,3,10
187,中信兄弟,統一7-ELEVEn獅,2,1
188,台鋼雄鷹,味全龍,0,3
189,富邦悍將,樂天桃猿,6,5
190,樂天桃猿,中信兄弟,5,2
191,統一7-ELEVEn獅,味全龍,6,2
192,富邦悍將,台鋼雄鷹,5,4
193,樂天桃猿,中信兄弟,1,11
194,統一7-ELEVEn獅,味全龍,9,0
195,富邦悍將,台鋼雄鷹,5,6
196,味全龍,中信兄弟,7,4
197,統一7-ELEVEn獅,富邦悍將,13,1
198,樂天桃猿,台鋼雄鷹,7,2
199,味全龍,中信兄弟,0,11
200,統一7-ELEVEn獅,富邦悍將,8,0
201,樂天桃猿,台鋼雄鷹,5,0
202,味全龍,中信兄弟,1,0
203,統一7-ELEVEn獅,富邦悍將,1,3
204,樂天桃猿,台鋼雄鷹,4,5
205,中信兄弟,富邦悍將,3,9
206,台鋼雄鷹,統一7-ELEVEn獅,3,5
207,中信兄弟,富邦悍將,9,4
208,台鋼雄鷹,統一7-ELEVEn獅,11,10
209,味全龍,樂天桃猿,6,13
210,味全龍,樂天桃猿,4,1
211,統一7-ELEVEn獅,樂天桃猿,5,6
212,富邦悍將,味全龍,4,0
213,統一7-ELEVEn獅,樂天桃猿,0,6
214,富邦悍將,味全龍,0,1
215,台鋼雄鷹,中信兄弟,4,8
216,台鋼雄鷹,中信兄弟,3,4
217,中信兄弟,樂天桃猿,5,4
218,味全龍,統一7-ELEVEn獅,0,4
219,台鋼雄鷹,富邦悍將,1,2
220,中信兄弟,樂天桃猿,3,1
221,味全龍,統一7-ELEVEn獅,0,2
222,台鋼雄鷹,富邦悍將,3,4
223,中信兄弟,樂天桃猿,4,5
224,味全龍,統一7-ELEVEn獅,1,8
225,台鋼雄鷹,富邦悍將,0,8
226,味全龍,台鋼雄鷹,1,2
227,統一7-ELEVEn獅,中信兄弟,5,4
228,味全龍,台鋼雄鷹,9,8
229,統一7-ELEVEn獅,中信兄弟,8,5
230,樂天桃猿,富邦悍將,6,2
231,樂天桃猿,富邦悍將,3,2
232,統一7-ELEVEn獅,台鋼雄鷹,5,0
233,樂天桃猿,味全龍,3,7
234,富邦悍將,中信兄弟,5,6
235,統一7-ELEVEn獅,台鋼雄鷹,3,11
236,樂天桃猿,味全龍,2,0
237,富邦悍將,中信兄弟,0,5
238,統一7-ELEVEn獅,台鋼雄鷹,1,4
239,樂天桃猿,味全龍,3,5
240,富邦悍將,中信兄弟,5,6
241,富邦悍將,統一7-ELEVEn獅,2,5
242,台鋼雄鷹,樂天桃猿,7,6
243,富邦悍將,統一7-ELEVEn獅,2,0
244,台鋼雄鷹,樂天桃猿,5,9
245,中信兄弟,味全龍,1,5
246,中信兄弟,味全龍,9,5
247,樂天桃猿,統一7-ELEVEn獅,1,3
248,味全龍,富邦悍將,2,1
249,中信兄弟,台鋼雄鷹,2,7
250,樂天桃猿,統一7-ELEVEn獅,3,5
251,味全龍,富邦悍將,1,3
252,中信兄弟,台鋼雄鷹,8,6
253,中信兄弟,台鋼雄鷹,1,2
254,樂天桃猿,統一7-ELEVEn獅,3,4
255,味全龍,富邦悍將,11,6
256,富邦悍將,中信兄弟,7,1
257,樂天桃猿,台鋼雄鷹,1,4
258,富邦悍將,中信兄弟,3,5
259,樂天桃猿,台鋼雄鷹,3,1
260,味全龍,統一7-ELEVEn獅,8,2
261,味全龍,統一7-ELEVEn獅,3,0
262,台鋼雄鷹,中信兄弟,3,5
263,富邦悍將,味全龍,1,6
264,統一7-ELEVEn獅,樂天桃猿,2,5
265,台鋼雄鷹,中信兄弟,3,5
266,富邦悍將,味全龍,3,5
267,統一7-ELEVEn獅,樂天桃猿,2,4
268,台鋼雄鷹,中信兄弟,4,7
269,富邦悍將,味全龍,6,7
270,統一7-ELEVEn獅,樂天桃猿,3,4
271,中信兄弟,統一7-ELEVEn獅,1,6
272,台鋼雄鷹,富邦悍將,2,1
273,中信兄弟,統一7-ELEVEn獅,11,4
274,台鋼雄鷹,富邦悍將,3,4
275,樂天桃猿,味全龍,6,0
276,樂天桃猿,味全龍,8,4
277,富邦悍將,統一7-ELEVEn獅,3,4
278,樂天桃猿,中信兄弟,6,1
279,味全龍,台鋼雄鷹,2,11
280,富邦悍將,統一7-ELEVEn獅,5,7
281,樂天桃猿,中信兄弟,3,4
282,味全龍,台鋼雄鷹,5,7
283,富邦悍將,統一7-ELEVEn獅,0,4
284,樂天桃猿,中信兄弟,3,2
285,味全龍,台鋼雄鷹,14,0
286,富邦悍將,樂天桃猿,4,2
287,味全龍,中信兄弟,0,1
288,富邦悍將,樂天桃猿,3,5
289,味全龍,中信兄弟,1,6
290,統一7-ELEVEn獅,台鋼雄鷹,2,9
291,統一7-ELEVEn獅,台鋼雄鷹,11,2
292,台鋼雄鷹,樂天桃猿,2,8
293,中信兄弟,富邦悍將,3,1
294,統一7-ELEVEn獅,味全龍,0,6
295,台鋼雄鷹,樂天桃猿,11,4
296,中信兄弟,富邦悍將,7,5
297,統一7-ELEVEn獅,味全龍,2,3
298,台鋼雄鷹,樂天桃猿,11,6
299,中信兄弟,富邦悍將,8,5
300,統一7-ELEVEn獅,味全龍,7,8
